store;website;sku;price;special_from_date;special_to_date;special_price
admin;base;RW-SS14-02;2863.64;30/12/99;30/12/99;.00
admin;base;RW15F7800LB99;404.96;18/01/16;31/12/50;202.48
admin;base;RW15F7802LNSMS9;735.54;18/01/16;31/12/50;367.77
admin;base;RW5025001BIANCO;681.82;18/01/16;31/12/50;341.32
admin;base;RW5041003NERO;888.43;30/12/99;30/12/99;.00
admin;base;RW5046001NERO;822.31;18/01/16;31/12/50;411.57
admin;base;RW5089001NERO;739.67;30/12/99;30/12/99;.00
admin;base;RW5091001PLATIN;653.72;30/12/99;30/12/99;.00
admin;base;RW5093001NERO;736.36;30/12/99;30/12/99;.00
admin;base;RW5124001NAVY;657.02;18/01/16;31/12/50;328.93
admin;base;RW5134002SLOANE;1399.17;18/01/16;31/12/50;700.00
admin;base;RW5140001NAVY;618.18;18/01/16;31/12/50;309.09
admin;base;RWDR2089-2345-A;3437.19;09/01/15;31/12/50;1375.21
admin;base;RWFW1404;5137.19;30/12/99;30/12/99;.00
admin;base;RWFW1424;3127.27;09/01/15;31/12/50;3127.27
admin;base;RWPF1406;4100.83;09/01/15;31/12/50;4100.83
admin;base;RWPF1411;5773.55;09/01/15;31/12/50;2886.78
admin;base;RWPF1413;3952.07;09/01/15;31/12/50;1976.03
admin;base;RWPF1415;5131.40;09/01/15;31/12/50;5131.40
admin;base;RWPF1416;4971.90;30/12/99;30/12/99;.00
admin;base;RWPF1419;2920.66;09/01/15;31/12/50;1460.33
admin;base;RWRS1519;2065.29;30/12/99;30/12/99;.00
admin;base;RWRS1525;2809.09;30/12/99;30/12/99;.00
admin;base;S0031PYT0051005;2138.02;;;
admin;base;S06986BLACK;61.98;18/01/15;31/12/50;43.80
admin;base;S07416MULTI;152.07;30/12/99;30/12/99;.00
admin;base;S07419MULTI;242.98;05/08/15;31/12/50;72.73
admin;base;S07423MULTI;197.52;30/12/99;30/12/99;.00
admin;base;S07426MULTI;158.68;30/12/99;30/12/99;.00
admin;base;S07430MULTI;242.98;05/08/15;31/12/50;72.73
admin;base;S07434MULTI;318.18;05/08/15;31/12/50;95.87
admin;base;S10642BLACK;290.08;18/01/15;31/12/50;203.31
admin;base;S14IT6002 338;31.40;14/06/14;31/12/50;19.01
admin;base;S14IT6007 338;51.24;14/06/14;31/12/50;31.40
admin;base;S14IT6008 338;51.24;14/06/14;31/12/50;29.75
admin;base;S154076290;681.82;15/06/15;31/12/50;341.32
admin;base;S154084134;739.67;15/06/15;31/12/50;370.25
admin;base;S154090705;822.31;15/06/15;31/12/50;411.57
admin;base;S154109134;681.82;15/06/15;31/12/50;341.32
admin;base;S16MAB336JAT36;804.96;;;
admin;base;S16MJK339JAT36;971.90;;;
admin;base;S16MSK332GNA39;809.92;;;
admin;base;S16MSK332JAT38;895.87;;;
admin;base;S16MTR331ARCR44;430.58;;;
admin;base;S16MTR331GNA39;1018.18;;;
admin;base;S16MTR331JAT36;879.34;;;
admin;base;S16MTS311TSH50;345.45;30/12/99;30/12/99;.00
admin;base;S16MTS311TSH54;275.21;30/12/99;30/12/99;.00
admin;base;S16MTS311TSH58;386.78;30/12/99;30/12/99;.00
admin;base;S16SN103446M313;351.24;30/12/99;30/12/99;.00
admin;base;S20041MULTI;17.36;15/06/15;31/12/50;9.09
admin;base;S23577WHITEMULT;35.54;15/06/15;31/12/50;18.18
admin;base;S2FDER03;432.23;30/12/99;30/12/99;.00
admin;base;S37WS0221S11128;569.42;15/06/15;31/12/50;285.12
admin;base;S6HJ510D143C176;1132.23;30/12/99;30/12/99;.00
admin;base;S6HJ583D322L102;533.06;30/12/99;30/12/99;.00
admin;base;S6HJ583D328100;494.21;;;
admin;base;S6HJ583D328176;494.21;;;
admin;base;S6HJ601I312100;150.41;;;
admin;base;S6HJ601I601100;182.64;;;
admin;base;S6HJ676D307B100;408.26;;;
admin;base;S6HT552D423107;773.55;;;
admin;base;S72CT0894S22311;922.31;20/06/14;31/12/50;461.16
admin;base;S72LA0665S30144;390.91;09/01/15;31/12/50;195.87
admin;base;S74544SILVER;379.34;18/01/16;31/12/50;304.13
admin;base;S74571METAL;328.93;18/01/16;31/12/50;263.64
admin;base;S74572BLACK;315.70;18/01/16;31/12/50;252.89
admin;base;S74587YELLOW;231.40;18/01/16;31/12/50;185.12
admin;base;S74589SAND;227.27;18/01/16;31/12/50;181.82
admin;base;S74591SILVER;227.27;18/01/16;31/12/50;181.82
admin;base;S75245RED;98.35;;;
admin;base;S75LA0553S39781;316.53;09/01/15;31/12/50;158.68
admin;base;S77309BLACK;72.73;18/01/16;31/12/50;58.68
admin;base;S77310BLACK;72.73;18/01/16;31/12/50;58.68
admin;base;S77367WHITE;80.99;18/01/16;31/12/50;65.29
admin;base;S77419;185.95;18/01/16;31/12/50;148.76
admin;base;S77799BLUE;206.61;18/01/16;31/12/50;165.29
admin;base;S77804BLACK;206.61;18/01/16;31/12/50;165.29
admin;base;S77814WHITE;165.29;18/01/16;31/12/50;132.23
admin;base;S77899CARGO;272.73;18/01/15;31/12/50;190.91
admin;base;S77900BLACK;272.73;18/01/15;31/12/50;190.91
admin;base;S77939CARGO;290.08;18/01/15;31/12/50;203.31
admin;base;S78697BLACK;57.85;;;
admin;base;S81269BLACK;80.99;18/01/16;31/12/50;65.29
admin;base;S82482BLACK;113.22;18/01/16;31/12/50;90.91
admin;base;S82608BLACK;96.69;18/01/16;31/12/50;77.69
admin;base;S82609WHITE;96.69;18/01/16;31/12/50;77.69
admin;base;S82741SILVER;96.69;18/01/16;31/12/50;77.69
admin;base;S82742GOLD;96.69;18/01/16;31/12/50;77.69
admin;base;S83120RED;290.08;18/01/15;31/12/50;203.31
admin;base;S83153BLACK;206.61;18/01/15;31/12/50;144.63
admin;base;S83173BLACK;281.82;18/01/15;31/12/50;197.52
admin;base;S83174RED;281.82;18/01/15;31/12/50;197.52
admin;base;S83208WHITE;214.88;18/01/15;31/12/50;150.41
admin;base;S83256BLACK;247.11;18/01/15;31/12/50;173.55
admin;base;S83286WHITE;247.11;18/01/15;31/12/50;173.55
admin;base;S83296BLACK;537.19;18/01/15;31/12/50;376.03
admin;base;S83307BLACK;429.75;18/01/15;31/12/50;300.83
admin;base;S83312CARGO;290.08;18/01/15;31/12/50;203.31
admin;base;S83329BLACK;214.88;18/01/15;31/12/50;150.41
admin;base;S83331CARGO;223.14;18/01/15;31/12/50;156.20
admin;base;S89577BLACK;79.34;18/01/15;31/12/50;56.20
admin;base;SA22INSPIBLACK;524.79;15/06/15;31/12/50;314.88
admin;base;SA52INSPIBLACK;423.97;15/06/15;31/12/50;254.55
admin;base;SAA02TSA107017;3311.57;18/01/15;31/12/50;2318.18
admin;base;SAA08JSAFAJ999;671.07;18/01/15;31/12/50;470.25
admin;base;SAA08TSA933099;2295.87;18/01/15;31/12/50;1607.44
admin;base;SAB05PSAP13010;2716.53;18/01/15;31/12/50;1901.65
admin;base;SAB05PSAP13011;2717.36;18/01/15;31/12/50;1902.48
admin;base;SAC13TSA02C999;1150.41;18/01/15;31/12/50;805.79
admin;base;SAC31TSA41C100;326.45;18/01/15;31/12/50;228.93
admin;base;SAD02TSA941999;3311.57;18/01/15;31/12/50;2318.18
admin;base;SAE05MSA41M513;395.87;18/01/15;31/12/50;277.69
admin;base;SAILERQUEENWHIT;295.04;30/12/99;30/12/99;.00
admin;base;SAINLE01RED;761.98;18/01/15;31/12/50;533.88
admin;base;SAINLE03MILITAR;761.98;18/01/15;31/12/50;533.88
admin;base;SAINLE04BLACK;761.98;18/01/15;31/12/50;533.88
admin;base;SAL01MSA01M101;2464.46;18/01/15;31/12/50;1725.62
admin;base;SAL02WSA192999;3823.14;18/01/15;31/12/50;2676.86
admin;base;SAL05TSA107099;3311.57;18/01/15;31/12/50;2318.18
admin;base;SAM06JSAXFJ999;565.29;18/01/15;31/12/50;395.87
admin;base;SAM23MSA60M999;633.06;18/01/15;31/12/50;443.80
admin;base;SAM27MSA60M999;555.37;18/01/15;31/12/50;389.26
admin;base;SAM32MSA57M733;249.59;18/01/15;31/12/50;175.21
admin;base;SAM32MSA57M999;249.59;18/01/15;31/12/50;175.21
admin;base;SAN05T0A200999;768.60;18/01/15;31/12/50;538.02
admin;base;SANTORINI B;123.97;30/12/99;30/12/99;.00
admin;base;SANTORINI N;210.74;30/12/99;30/12/99;.00
admin;base;SAP03T0A101999;927.27;18/01/15;31/12/50;649.59
admin;base;SAP07T0A101999;1446.28;18/01/15;31/12/50;1012.40
admin;base;SATURNMD20GREY;311.57;30/12/99;30/12/99;.00
admin;base;SAVANNAH10023;533.06;;;
admin;base;SAYITLOUD;370.25;30/12/99;30/12/99;.00
admin;base;SCARF3;195.87;;;
admin;base;SCARFE0076BLACK;638.02;18/01/16;31/12/50;319.01
admin;base;SCG008OL;123.97;30/12/99;30/12/99;.00
admin;base;SCG008SC;123.97;30/12/99;30/12/99;.00
admin;base;SCG008SG;123.97;30/12/99;30/12/99;.00
admin;base;SCG008SR;123.97;30/12/99;30/12/99;.00
admin;base;SCG11CCA;103.31;30/12/99;30/12/99;.00
admin;base;SCG11CCW;103.31;30/12/99;30/12/99;.00
admin;base;SCG11GSF;123.97;30/12/99;30/12/99;.00
admin;base;SCG11WMB;123.97;30/12/99;30/12/99;.00
admin;base;SCG88GOB;103.31;30/12/99;30/12/99;.00
admin;base;SCPISBTO;136.36;30/12/99;30/12/99;.00
admin;base;SCWOOWN;136.36;30/12/99;30/12/99;.00
admin;base;SCWOTORT;136.36;30/12/99;30/12/99;.00
admin;base;SECONDBOSSGOD1;196.69;30/12/99;30/12/99;.00
admin;base;SECONDBOSSSD1;196.69;30/12/99;30/12/99;.00
admin;base;SELMA1002;537.19;;;
admin;base;SEXXXY EL;368.60;27/11/14;30/12/50;184.30
admin;base;SGV881 M540700;200.83;30/12/99;30/12/99;.00
admin;base;SGV881 M54N18X;200.83;30/12/99;30/12/99;.00
admin;base;SGV927 5909AJ;226.45;30/12/99;30/12/99;.00
admin;base;SGV927 59ARTX;226.45;30/12/99;30/12/99;.00
admin;base;SGV927 59Z42X;226.45;30/12/99;30/12/99;.00
admin;base;SGVA13 59300X;176.03;30/12/99;30/12/99;.00
admin;base;SGVA50 M59579G;198.35;30/12/99;30/12/99;.00
admin;base;SGVA50 M59A39X;198.35;30/12/99;30/12/99;.00
admin;base;SGVA51 630300;276.03;30/12/99;30/12/99;.00
admin;base;SGVA53 580579;266.12;30/12/99;30/12/99;.00
admin;base;SH178-03-03;1199.17;30/12/99;30/12/99;.00
admin;base;SH179-03-03;185.12;30/12/99;30/12/99;.00
admin;base;SH209GREYWHITE;290.08;18/01/15;31/12/50;203.31
admin;base;SH233WHITE;203.31;18/01/15;31/12/50;142.98
admin;base;SHJ014-13-14;454.55;30/12/99;30/12/99;.00
admin;base;SHJ016-13-14;268.60;30/12/99;30/12/99;.00
admin;base;SHJ056-02-03;454.55;30/12/99;30/12/99;.00
admin;base;SHJ056-03-03;326.45;30/12/99;30/12/99;.00
admin;base;SHJ059-02-03;454.55;30/12/99;30/12/99;.00
admin;base;SHJ059-03-03;326.45;30/12/99;30/12/99;.00
admin;base;SHJ062-01-110;1363.64;30/12/99;30/12/99;.00
admin;base;SHJ064-01-110;822.31;30/12/99;30/12/99;.00
admin;base;SHJ064-02-96;1033.06;30/12/99;30/12/99;.00
admin;base;SHJ067-01-110;433.88;30/12/99;30/12/99;.00
admin;base;SHJ067-02-96;491.74;30/12/99;30/12/99;.00
admin;base;SHJ069-01-23;702.48;30/12/99;30/12/99;.00
admin;base;SHJ122-02-58;453.72;30/12/99;30/12/99;.00
admin;base;SHJ124-03-05SM;136.36;30/12/99;30/12/99;.00
admin;base;SHJ124-03-58;137.19;30/12/99;30/12/99;.00
admin;base;SHJ128-03-03;206.61;30/12/99;30/12/99;.00
admin;base;SHJ128-09-03;243.80;30/12/99;30/12/99;.00
admin;base;SHJ130-03-03;206.61;30/12/99;30/12/99;.00
admin;base;SHJ130-09-03;243.80;30/12/99;30/12/99;.00
admin;base;SHJ131-03-03S;185.95;30/12/99;30/12/99;.00
admin;base;SHJ131-09-03S;206.61;30/12/99;30/12/99;.00
admin;base;SHJ134-03-03M;185.95;30/12/99;30/12/99;.00
admin;base;SHJ140-01-14;1615.70;30/12/99;30/12/99;.00
admin;base;SHJ140-01-15;1648.76;30/12/99;30/12/99;.00
admin;base;SHJ143-03-05S;57.85;30/12/99;30/12/99;.00
admin;base;SHJ143-03-58;57.85;30/12/99;30/12/99;.00
admin;base;SHJ144-03-05;57.85;30/12/99;30/12/99;.00
admin;base;SHJ144-03-58;57.85;30/12/99;30/12/99;.00
admin;base;SHJ178-09-03;1648.76;30/12/99;30/12/99;.00
admin;base;SHJ179-03-03;206.61;30/12/99;30/12/99;.00
admin;base;SHJ182-03-03;206.61;30/12/99;30/12/99;.00
admin;base;SHJ194-01-02;104.13;30/12/99;30/12/99;.00
admin;base;SHLG2LNEWAP1610;739.67;;;
admin;base;SK18BLACK;643.80;15/06/15;31/12/50;386.78
admin;base;SK18BLACK0;423.97;18/01/15;31/12/50;297.52
admin;base;SK219NAVY;669.42;;;
admin;base;SK27WHITE;382.64;18/01/15;31/12/50;268.60
admin;base;SK41PBLACK;444.63;18/01/15;31/12/50;311.57
admin;base;SKATE04;112.40;30/12/99;30/12/99;.00
admin;base;SKBD2BKIPAA1510;574.38;18/01/16;31/12/50;287.60
admin;base;SKBD3BKAMAA1565;537.19;18/01/16;31/12/50;268.60
admin;base;SKBSH1SIVAA1510;351.24;18/01/16;31/12/50;176.03
admin;base;SKDBB1LINCP1605;268.60;;;
admin;base;SKDBB1PPMAA1500;652.89;18/01/16;31/12/50;326.45
admin;base;SKDBB1TVELA1517;293.39;18/01/16;31/12/50;147.11
admin;base;SKDBB1TVELA1524;293.39;18/01/16;31/12/50;147.11
admin;base;SKDBB1VBALP151*;268.60;;;
admin;base;SKDBB1VBALP1513;268.60;18/01/16;31/12/50;134.71
admin;base;SKDBB1VBALP153;268.60;;;
admin;base;SKDBB1VNEXA1411;301.65;18/01/16;31/12/50;151.24
admin;base;SKDBB1VNEXA1414;301.65;18/01/16;31/12/50;151.24
admin;base;SKDBHANETPA1522;289.26;18/01/16;31/12/50;144.63
admin;base;SKDBNCVENAP1622;305.79;30/12/99;30/12/99;.00
admin;base;SKDRNUTOMEA1524;326.45;18/01/16;31/12/50;163.64
admin;base;SKDRNUTOMEA1539;326.45;18/01/16;31/12/50;163.64
admin;base;SKKBD2VVELP1620;371.90;;;
admin;base;SKKBD2VVELP1630;371.90;30/12/99;30/12/99;.00
admin;base;SKPB4NEWAP1600;454.55;;;
admin;base;SKPPO3EXAAA1510;574.38;18/01/16;31/12/50;287.60
admin;base;SL748CVT2P41OC;876.03;18/01/15;31/12/50;438.02
admin;base;SL938DCA19D41;2413.22;18/01/15;31/12/50;1206.61
admin;base;SL938DNA7QD41;619.83;;;
admin;base;SL938DNSTRNMOC;685.95;18/01/15;31/12/50;342.98
admin;base;SL938DPLV1K12N;991.74;18/01/15;31/12/50;495.87
admin;base;SL938DVEAK6Q;619.83;18/01/15;31/12/50;309.92
admin;base;SL938DVT2P01OC;619.83;18/01/15;31/12/50;309.92
admin;base;SL938DVT2P41OC;619.83;18/01/15;31/12/50;309.92
admin;base;SL939DVT2P01O;537.19;30/12/99;30/12/99;.00
admin;base;SL939DVT2P01OC;574.38;18/01/15;31/12/50;287.60
admin;base;SL939DVT2P41OC;574.38;18/01/15;31/12/50;287.60
admin;base;SL939DVT2PD41O;574.38;;;
admin;base;SL963NVEA141O;652.89;18/01/15;31/12/50;326.45
admin;base;SL963NVEA41O;611.57;30/12/99;30/12/99;.00
admin;base;SL963NVT2PK12OC;652.89;18/01/15;31/12/50;326.45
admin;base;SL963NVT2PK6QOC;652.89;18/01/15;31/12/50;326.45
admin;base;SL963NVT5PD41;652.89;;;
admin;base;SLN002 600H41;232.23;30/12/99;30/12/99;.00
admin;base;SLN049 59SNTX;242.98;30/12/99;30/12/99;.00
admin;base;SLN050 550SNT;298.35;30/12/99;30/12/99;.00
admin;base;SLN630 5006HN;251.24;30/12/99;30/12/99;.00
admin;base;SLN630 50722K;251.24;30/12/99;30/12/99;.00
admin;base;SLOANEDMOBLACK;810.74;18/01/16;31/12/50;486.78
admin;base;SLUTTY 216;315.70;30/12/99;30/12/99;.00
admin;base;SLUTTY 29;315.70;30/12/99;30/12/99;.00
admin;base;SLUTTY 310;276.03;30/12/99;30/12/99;.00
admin;base;SLUTTY 367;315.70;30/12/99;30/12/99;.00
admin;base;SN1C1SUN BLACK;204.96;30/12/99;30/12/99;.00
admin;base;SN4033034067;318.18;30/12/99;30/12/99;.00
admin;base;SN404065M023;260.33;18/01/16;31/12/50;130.58
admin;base;SN404065M538*;260.33;18/01/16;31/12/50;130.58
admin;base;SN404065M895;243.80;30/12/99;30/12/99;.00
admin;base;SN404065M896;260.33;30/12/99;30/12/99;.00
admin;base;SN404097M063;260.33;18/01/16;31/12/50;130.58
admin;base;SN4080651062;342.98;;;
admin;base;SN4140813085;454.55;30/12/99;30/12/99;.00
admin;base;SN4140815130;409.09;18/01/16;31/12/50;204.96
admin;base;SN4144461062;454.55;18/01/16;31/12/50;227.27
admin;base;SN419065M466;264.46;18/01/16;31/12/50;132.23
admin;base;SN419081M063;264.46;18/01/16;31/12/50;132.23
admin;base;SN425101M037;363.64;18/01/16;31/12/50;181.82
admin;base;SN4280252124;541.32;;;
admin;base;SN429Y772124;1053.72;18/01/16;31/12/50;527.27
admin;base;SNR01058300X;147.93;30/12/99;30/12/99;.00
admin;base;SNR0115402AR;180.99;30/12/99;30/12/99;.00
admin;base;SNR011540705;180.99;30/12/99;30/12/99;.00
admin;base;SNR033S5801AE;189.26;30/12/99;30/12/99;.00
admin;base;SNR033S580705;189.26;30/12/99;30/12/99;.00
admin;base;SOEFAS;131.40;30/12/99;30/12/99;.00
admin;base;SOEFBU;131.40;30/12/99;30/12/99;.00
admin;base;SOEFFA;131.40;30/12/99;30/12/99;.00
admin;base;SOEFFT;152.89;30/12/99;30/12/99;.00
admin;base;SOEFJA;97.52;30/12/99;30/12/99;.00
admin;base;SOEFKA;131.40;30/12/99;30/12/99;.00
admin;base;SOEFNU;131.40;30/12/99;30/12/99;.00
admin;base;SOEFOU;131.40;30/12/99;30/12/99;.00
admin;base;SOLUZP01BLACK;195.04;18/01/15;31/12/50;137.19
admin;base;SOPHIE;284.30;18/01/15;31/12/50;199.17
admin;base;SOPNAS;152.89;30/12/99;30/12/99;.00
admin;base;SOPNBU;152.89;30/12/99;30/12/99;.00
admin;base;SOPNHA;109.92;30/12/99;30/12/99;.00
admin;base;SOPNJA;109.92;30/12/99;30/12/99;.00
admin;base;SOREALB0YY0;381.82;;;
admin;base;SOREALI1A82;381.82;;;
admin;base;SOREALKMA8T;381.82;30/12/99;30/12/99;.00
admin;base;SPNDT20B;358.68;30/12/99;30/12/99;.00
admin;base;SPXCR143CITN2;322.31;;;
admin;base;SQUARE BLK/CLEA;211.57;27/11/14;30/12/50;105.79
admin;base;SR043HVT2P41OC;619.83;18/01/15;31/12/50;309.92
admin;base;SR168PCA13K69OC;1849.59;;;
admin;base;SR168PVEA1D5S;652.89;;;
admin;base;SR168PVEA1K6L;652.89;;;
admin;base;SR170OVCA3KLPN;1355.37;18/01/15;31/12/50;677.69
admin;base;SR170OVT2P41OC;1355.37;18/01/15;31/12/50;677.69
admin;base;SR171OVT2P41OC;909.09;18/01/15;31/12/50;454.55
admin;base;SR183DVT5T01OC;809.92;18/01/15;31/12/50;404.96
admin;base;SR183DVT5T41OC;809.92;18/01/15;31/12/50;404.96
admin;base;SR183DVT5TK6QOC;809.92;18/01/15;31/12/50;404.96
admin;base;SR207NVED738NN;677.69;18/01/15;31/12/50;338.84
admin;base;SR207NVED7PYNN;677.69;18/01/15;31/12/50;338.84
admin;base;SR215HVT2PD01OH;710.74;;;
admin;base;SR226CVEA1D5S;326.45;;;
admin;base;SR226CVEA1K6L;326.45;;;
admin;base;SR230PVT2PD41OC;619.83;;;
admin;base;SR231PVT9FDMN1N;652.89;;;
admin;base;SR232NVT2PD01OC;619.83;;;
admin;base;SRLDED01BLUE;253.72;18/01/15;31/12/50;177.69
admin;base;SRLDED04BLUE;253.72;18/01/15;31/12/50;177.69
admin;base;SRLURC03GREY;261.98;18/01/15;31/12/50;183.47
admin;base;SRLURN03BLUE;261.98;18/01/15;31/12/50;183.47
admin;base;SS1622LOOK06A;517.36;;;
admin;base;SS1628LOOK01B;412.40;;;
admin;base;SS1639LOOK47;361.16;;;
admin;base;SS1643LOOK15;346.28;;;
admin;base;SS1648LOOK10;300.83;;;
admin;base;SS1655LOOK26;346.28;;;
admin;base;SS16M704BLUE;49.59;;;
admin;base;SS16M705BLUE;57.85;;;
admin;base;SS16M708WHITE;57.85;;;
admin;base;SS16M729NAVY;57.85;;;
admin;base;SS16M744BLACK;72.73;30/12/99;30/12/99;.00
admin;base;SS16M744ECRU;75.21;;;
admin;base;SS16M747GREYM;90.08;;;
admin;base;SS16U702GREY;51.24;30/12/99;30/12/99;.00
admin;base;SSC1LTSS73C042;361.98;18/01/16;31/12/50;180.99
admin;base;SSC1LTSS81C038;419.01;18/01/16;31/12/50;209.92
admin;base;SSC4QTSS10C100;517.36;18/01/16;31/12/50;258.68
admin;base;SSD V SHINY;1252.07;20/06/14;31/12/50;876.86
admin;base;SSE02MSS16M352;668.60;18/01/16;31/12/50;334.71
admin;base;SSE02MSS16M638;668.60;18/01/16;31/12/50;334.71
admin;base;SSG05PSSP35622;5585.95;18/01/16;31/12/50;2793.39
admin;base;SSG05PSSP44999;2099.17;18/01/16;31/12/50;1049.59
admin;base;SSG08MSS15924;756.20;18/01/16;31/12/50;378.51
admin;base;SSGJ200S200834;1423.97;18/01/16;31/12/50;712.40
admin;base;SSGK81SS702631;1219.83;18/01/16;31/12/50;609.92
admin;base;SSGU21SS148629;927.27;18/01/16;31/12/50;463.64
admin;base;SSK0010S200834;570.25;18/01/16;31/12/50;285.12
admin;base;SSL10WSS925465;1387.60;18/01/16;31/12/50;694.21
admin;base;SSM20MSS29M352;485.95;18/01/16;31/12/50;242.98
admin;base;SSM20MSS29M924;485.95;18/01/16;31/12/50;242.98
admin;base;SSM23MSS47M629;755.37;18/01/16;31/12/50;377.69
admin;base;SSP0120S200834;716.53;18/01/16;31/12/50;358.68
admin;base;SSP027SS148629;442.15;18/01/16;31/12/50;221.49
admin;base;SSP027SS148924;442.15;18/01/16;31/12/50;221.49
admin;base;SSR03PSSP15918;2228.10;18/01/16;31/12/50;1114.05
admin;base;SST03JSSADJ904;208.26;18/01/16;31/12/50;104.13
admin;base;ST40022767P1622;409.09;30/12/99;30/12/99;.00
admin;base;ST40062849A1510;1309.92;18/01/16;31/12/50;655.37
admin;base;ST40202850A1510;1723.14;18/01/16;31/12/50;861.98
admin;base;ST40222551P1610;797.52;30/12/99;30/12/99;.00
admin;base;ST40802777A1510;2351.24;18/01/16;31/12/50;1176.03
admin;base;ST40812827A1500;1479.34;18/01/16;31/12/50;739.67
admin;base;STARDUST;206.61;30/12/99;30/12/99;.00
admin;base;STATUS BLACK;187.60;30/12/99;30/12/99;.00
admin;base;STATUS II BLACK;172.73;30/12/99;30/12/99;.00
admin;base;STATUS II BLUE;172.73;30/12/99;30/12/99;.00
admin;base;STATUS SMOKE;187.60;27/11/14;30/12/50;94.21
admin;base;STATUS TORTOISE;187.60;30/12/99;30/12/99;.00
admin;base;STORM;416.53;30/12/99;30/12/99;.00
admin;base;SU39423VBG41OH;404.96;18/01/16;31/12/50;202.48
admin;base;SU3942VI2GK21HH;735.54;;;
admin;base;SU3942VI2GNWO;735.54;;;
admin;base;SU47531VQG8YE;487.60;;;
admin;base;SU5120V5TGD41O;694.21;;;
admin;base;SU51627VSG41OH;520.66;18/01/16;31/12/50;260.33
admin;base;SU51812VLGK87E;636.36;18/01/16;31/12/50;318.18
admin;base;SU51814VBG41OH;1090.91;18/01/16;31/12/50;545.45
admin;base;SU51814VPG21OH;652.89;;;
admin;base;SU51814VPG3VE;652.89;;;
admin;base;SU51814VPG41OH;652.89;;;
admin;base;SU51814VSG41OH;652.89;18/01/16;31/12/50;326.45
admin;base;SU5181V3NG01O*;619.83;30/12/99;30/12/99;.00
admin;base;SU5181V3NG41O;652.89;30/12/99;30/12/99;.00
admin;base;SU5181V3NG41O*;652.89;30/12/99;30/12/99;.00
admin;base;SU5181V3NGK18E;652.89;18/01/16;31/12/50;326.45
admin;base;SU52766VSC41OH;851.24;18/01/16;31/12/50;425.62
admin;base;SU55192VLGK18E;611.57;18/01/16;31/12/50;305.79
admin;base;SU5519SCLG41OH;628.10;18/01/16;31/12/50;314.05
admin;base;SU5519VG3GD01O;628.10;;;
admin;base;SU5519VPBG21OH;628.10;;;
admin;base;SU5519VPBG41OH;628.10;;;
admin;base;SU5550VG3G01O*;512.40;18/01/16;31/12/50;256.20
admin;base;SU5627VE1G41E;512.40;18/01/16;31/12/50;256.20
admin;base;SU5628VM5GM35H;487.60;18/01/16;31/12/50;243.80
admin;base;SU56353VVG41XN;644.63;18/01/16;31/12/50;322.31
admin;base;SU56393VYG4J3E;619.83;;;
admin;base;SU5643VG3G41OH;1140.50;18/01/16;31/12/50;570.25
admin;base;SU5644VG3G01OH;685.95;18/01/16;31/12/50;342.98
admin;base;SU5644VG3G41OH;685.95;18/01/16;31/12/50;342.98
admin;base;SU5645V5TG01E;586.78;;;
admin;base;SU5804CNPG8YNE;702.48;;;
admin;base;SU5804CNPGWNXN;702.48;;;
admin;base;SU58103VGG8YNE;735.54;;;
admin;base;SU58223VCG41OH;487.60;;;
admin;base;SU5837DVRC41OH;702.48;;;
admin;base;SU5876CPBG2HOH;785.12;;;
admin;base;SU58779VBG21OH;570.25;;;
admin;base;SU5883GO9G4D41;157.02;;;
admin;base;SU5883GO9GD3V;157.02;;;
admin;base;SU5883GO9GD8Y;157.02;;;
admin;base;SU5914VG3GD41;396.69;;;
admin;base;SUGGESTY 811B;231.40;30/12/99;30/12/99;.00
admin;base;SUMO;391.74;30/12/99;30/12/99;.00
admin;base;SW04MESH;285.95;;;
admin;base;SW16171MULTI;299.17;;;
admin;base;SW17NC018888;300.83;18/01/15;31/12/50;210.74
admin;base;SW18NCJQ9966;322.31;18/01/15;31/12/50;225.62
admin;base;SW21NCJQ1111;440.50;18/01/15;31/12/50;309.09
admin;base;SW226GREYBLUSH;191.74;;;
admin;base;SWANEMERALD;602.48;10/08/15;31/12/50;301.65
admin;base;SWANROSE;602.48;10/08/15;31/12/50;301.65
admin;base;SWCC15015WHIROS;481.82;;;
admin;base;SWHH16012PINK;518.18;;;
admin;base;SWINGY V24;300.00;30/12/99;30/12/99;.00
admin;base;SWSS16325AQUA;570.25;;;
admin;base;SX2006;207.44;24/07/15;30/12/50;104.13
admin;base;SX2007;207.44;24/07/15;30/12/50;104.13
admin;base;SX2012;145.45;24/07/15;30/12/50;72.73
admin;base;SX2014;301.65;06/08/15;31/12/50;151.24
admin;base;SX2015;280.99;24/07/15;30/12/50;140.50
admin;base;SX3007;165.29;24/07/15;30/12/50;82.64
admin;base;SX3014 RED;109.09;24/07/15;30/12/50;54.55
admin;base;SX3016;102.48;24/07/15;30/12/50;51.24
admin;base;SX3020;73.55;24/07/15;30/12/50;37.19
admin;base;SX3025;136.36;24/07/15;30/12/50;68.60
admin;base;SX3026;100.83;24/07/15;30/12/50;50.41
admin;base;SX3028 GREEN;123.14;24/07/15;30/12/50;61.98
admin;base;SX3028 PINK;123.14;24/07/15;30/12/50;61.98
admin;base;T0039C008134066;678.51;;;
admin;base;T08251210001;510.74;18/01/16;31/12/50;255.37
admin;base;T100;132.23;30/12/99;30/12/99;.00
admin;base;T110;132.23;30/12/99;30/12/99;.00
